SMILES,title,i_i_glide_lignum,docking_status,r_glide_cpu_time,r_i_docking_score,s_i_glide_gridfile,r_i_glide_gscore,r_i_glide_lipo,r_i_glide_hbond,r_i_glide_metal,r_i_glide_rewards,r_i_glide_evdw,r_i_glide_ecoul,r_i_glide_erotb,r_i_glide_esite,r_i_glide_emodel,r_i_glide_energy,r_i_glide_einternal
O=C([O-])C[NH+]1CC[N@@H+](CC(=O)[O-])CCN(CC(=O)NC[C@H]2CC[C@@H](C(=O)N[C@@H](Cc3ccc4ccccc4c3)C(=O)NCCCC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)[O-])C(=O)[O-])CC2)CC[N@H+](CC(=O)[O-])CC1,"122706785",478,"NO GOOD POSES FOUND",76.94,,,,,,,,,,,,,,
O=C([O-])C[NH+]1CC[N@H+](CC(=O)[O-])CCN(CC(=O)NC[C@H]2CC[C@@H](C(=O)N[C@@H](Cc3ccc4ccccc4c3)C(=O)NCCCC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)[O-])C(=O)[O-])CC2)CC[N@@H+](CC(=O)[O-])CC1,"122706785",479,"NO GOOD POSES FOUND",73.71,,,,,,,,,,,,,,
O=C([O-])C[NH+]1CC[N@H+](CC(=O)[O-])CCN(CC(=O)NC[C@H]2CC[C@@H](C(=O)N[C@@H](Cc3ccc4ccccc4c3)C(=O)NCCCC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)[O-])C(=O)[O-])CC2)CC[N@H+](CC(=O)[O-])CC1,"122706785",480,"NO GOOD POSES FOUND",74.38,,,,,,,,,,,,,,
O=C([O-])CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@H]1CC[C@H](CNC(=O)C[NH+]2CC[N@H+](CC(=O)[O-])CC[NH+](CC(=O)[O-])CC[N@H+](CC(=O)[O-])CC2)CC1)C(=O)[O-])C(=O)[O-],"122706785",481,"NO GOOD POSES FOUND",42.44,,,,,,,,,,,,,,
O=C([O-])CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@H]1CC[C@H](CNC(=O)C[NH+]2CC[N@H+](CC(=O)[O-])CC[NH+](CC(=O)[O-])CC[N@@H+](CC(=O)[O-])CC2)CC1)C(=O)[O-])C(=O)[O-],"122706785",482,"NO GOOD POSES FOUND",53.06,,,,,,,,,,,,,,
O=C([O-])CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@H]1CC[C@H](CNC(=O)C[NH+]2CC[N@@H+](CC(=O)[O-])CC[NH+](CC(=O)[O-])CC[N@H+](CC(=O)[O-])CC2)CC1)C(=O)[O-])C(=O)[O-],"122706785",483,"ROUGH POSE REFINE FAILED",45.81,,,,,,,,,,,,,,
O=C([O-])CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@H]1CC[C@H](CNC(=O)C[NH+]2CC[N@H+](CC(=O)[O-])CC[NH+](CC(=O)[O-])CC[N@H+](CC(=O)[O-])CC2)CC1)C(=O)[O-])C(=O)[O-],"122706785",484,"NO GOOD POSES FOUND",42.13,,,,,,,,,,,,,,
O=C([O-])CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@H]1CC[C@@H](CNC(=O)C[NH+]2CC[N@H+](CC(=O)[O-])CC[NH+](CC(=O)[O-])CC[N@H+](CC(=O)[O-])CC2)CC1)C(=O)[O-])C(=O)[O-],"122706785",485,"NO GOOD POSES FOUND",47.08,,,,,,,,,,,,,,
O=C([O-])CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@H]1CC[C@@H](CNC(=O)C[NH+]2CC[N@H+](CC(=O)[O-])CC[NH+](CC(=O)[O-])CC[N@@H+](CC(=O)[O-])CC2)CC1)C(=O)[O-])C(=O)[O-],"122706785",486,"NO GOOD POSES FOUND",42.48,,,,,,,,,,,,,,
O=C([O-])CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@H]1CC[C@@H](CNC(=O)C[NH+]2CC[N@@H+](CC(=O)[O-])CC[NH+](CC(=O)[O-])CC[N@H+](CC(=O)[O-])CC2)CC1)C(=O)[O-])C(=O)[O-],"122706785",487,"ROUGH POSE REFINE FAILED",47.35,,,,,,,,,,,,,,
O=C([O-])CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@H]1CC[C@@H](CNC(=O)C[NH+]2CC[N@H+](CC(=O)[O-])CC[NH+](CC(=O)[O-])CC[N@H+](CC(=O)[O-])CC2)CC1)C(=O)[O-])C(=O)[O-],"122706785",488,"NO GOOD POSES FOUND",47.13,,,,,,,,,,,,,,
O=C([O-])C[N@@H+]1CCN(CC(=O)O)CC[N@H+](CC(=O)[O-])CCN(CC(=O)NC[C@H]2CC[C@H](C(=O)N[C@@H](Cc3ccc4ccccc4c3)C(=O)NCCCC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)[O-])C(=O)[O-])CC2)CC1,"122706785",489,"NO GOOD POSES FOUND",72.61,,,,,,,,,,,,,,
O=C([O-])C[N@@H+]1CCN(CC(=O)O)CC[N@@H+](CC(=O)[O-])CCN(CC(=O)NC[C@H]2CC[C@H](C(=O)N[C@@H](Cc3ccc4ccccc4c3)C(=O)NCCCC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)[O-])C(=O)[O-])CC2)CC1,"122706785",490,"ROUGH POSE REFINE FAILED",92.96,,,,,,,,,,,,,,
O=C([O-])C[N@H+]1CCN(CC(=O)O)CC[N@H+](CC(=O)[O-])CCN(CC(=O)NC[C@H]2CC[C@H](C(=O)N[C@@H](Cc3ccc4ccccc4c3)C(=O)NCCCC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)[O-])C(=O)[O-])CC2)CC1,"122706785",491,"NO GOOD POSES FOUND",102.86,,,,,,,,,,,,,,
O=C([O-])C[N@@H+]1CCN(CC(=O)O)CC[N@H+](CC(=O)[O-])CCN(CC(=O)NC[C@H]2CC[C@@H](C(=O)N[C@@H](Cc3ccc4ccccc4c3)C(=O)NCCCC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)[O-])C(=O)[O-])CC2)CC1,"122706785",492,"NO GOOD POSES FOUND",84.86,,,,,,,,,,,,,,
O=C([O-])C[N@@H+]1CCN(CC(=O)O)CC[N@@H+](CC(=O)[O-])CCN(CC(=O)NC[C@H]2CC[C@@H](C(=O)N[C@@H](Cc3ccc4ccccc4c3)C(=O)NCCCC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)[O-])C(=O)[O-])CC2)CC1,"122706785",493,"GRID-ENERGY MIN FAILED",144.26,,,,,,,,,,,,,,
O=C([O-])C[N@H+]1CCN(CC(=O)O)CC[N@H+](CC(=O)[O-])CCN(CC(=O)NC[C@H]2CC[C@@H](C(=O)N[C@@H](Cc3ccc4ccccc4c3)C(=O)NCCCC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)[O-])C(=O)[O-])CC2)CC1,"122706785",494,"NO GOOD POSES FOUND",113.02,,,,,,,,,,,,,,
O=C([O-])CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@H]1CC[C@H](CNC(=O)CN2CC[N@@H+](CC(=O)[O-])CC[NH+](CC(=O)[O-])CC[N@@H+](CC(=O)[O-])CC2)CC1)C(=O)[O-])C(=O)O,"122706785",495,"NO GOOD POSES FOUND",55.96,,,,,,,,,,,,,,
O=C([O-])CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@H]1CC[C@H](CNC(=O)CN2CC[N@H+](CC(=O)[O-])CC[NH+](CC(=O)[O-])CC[N@@H+](CC(=O)[O-])CC2)CC1)C(=O)[O-])C(=O)O,"122706785",496,"NO GOOD POSES FOUND",64.24,,,,,,,,,,,,,,
O=C([O-])CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@H]1CC[C@H](CNC(=O)CN2CC[N@@H+](CC(=O)[O-])CC[NH+](CC(=O)[O-])CC[N@H+](CC(=O)[O-])CC2)CC1)C(=O)[O-])C(=O)O,"122706785",497,"NO GOOD POSES FOUND",65.8,,,,,,,,,,,,,,
O=C([O-])CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@H]1CC[C@H](CNC(=O)CN2CC[N@@H+](CC(=O)[O-])CC[NH+](CC(=O)[O-])CC[N@@H+](CC(=O)[O-])CC2)CC1)C(=O)[O-])C(=O)O,"122706785",498,"NO GOOD POSES FOUND",55.94,,,,,,,,,,,,,,
O=C([O-])CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@H]1CC[C@@H](CNC(=O)CN2CC[N@@H+](CC(=O)[O-])CC[NH+](CC(=O)[O-])CC[N@@H+](CC(=O)[O-])CC2)CC1)C(=O)[O-])C(=O)O,"122706785",499,"NO GOOD POSES FOUND",63.01,,,,,,,,,,,,,,
O=C([O-])CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@H]1CC[C@@H](CNC(=O)CN2CC[N@H+](CC(=O)[O-])CC[NH+](CC(=O)[O-])CC[N@@H+](CC(=O)[O-])CC2)CC1)C(=O)[O-])C(=O)O,"122706785",500,"ROUGH POSE REFINE FAILED",91.97,,,,,,,,,,,,,,
O=C([O-])CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@H]1CC[C@@H](CNC(=O)CN2CC[N@@H+](CC(=O)[O-])CC[NH+](CC(=O)[O-])CC[N@H+](CC(=O)[O-])CC2)CC1)C(=O)[O-])C(=O)O,"122706785",501,"NO GOOD POSES FOUND",58.39,,,,,,,,,,,,,,
O=C([O-])CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@H]1CC[C@@H](CNC(=O)CN2CC[N@@H+](CC(=O)[O-])CC[NH+](CC(=O)[O-])CC[N@@H+](CC(=O)[O-])CC2)CC1)C(=O)[O-])C(=O)O,"122706785",502,"NO GOOD POSES FOUND",62.8,,,,,,,,,,,,,,
O=C([O-])CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@H]1CC[C@H](CNC(=O)CN2CC[N@@H+](CC(=O)[O-])CC[NH+](CC(=O)[O-])CC[N@@H+](CC(=O)[O-])CC2)CC1)C(=O)O)C(=O)[O-],"122706785",503,"NO GOOD POSES FOUND",52.99,,,,,,,,,,,,,,
O=C([O-])CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@H]1CC[C@H](CNC(=O)CN2CC[N@H+](CC(=O)[O-])CC[NH+](CC(=O)[O-])CC[N@@H+](CC(=O)[O-])CC2)CC1)C(=O)O)C(=O)[O-],"122706785",504,"NO GOOD POSES FOUND",72.33,,,,,,,,,,,,,,
O=C([O-])CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@H]1CC[C@H](CNC(=O)CN2CC[N@@H+](CC(=O)[O-])CC[NH+](CC(=O)[O-])CC[N@H+](CC(=O)[O-])CC2)CC1)C(=O)O)C(=O)[O-],"122706785",505,"NO GOOD POSES FOUND",60.58,,,,,,,,,,,,,,
O=C([O-])CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@H]1CC[C@H](CNC(=O)CN2CC[N@@H+](CC(=O)[O-])CC[NH+](CC(=O)[O-])CC[N@@H+](CC(=O)[O-])CC2)CC1)C(=O)O)C(=O)[O-],"122706785",506,"NO GOOD POSES FOUND",52.87,,,,,,,,,,,,,,
O=C([O-])CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@H]1CC[C@@H](CNC(=O)CN2CC[N@@H+](CC(=O)[O-])CC[NH+](CC(=O)[O-])CC[N@@H+](CC(=O)[O-])CC2)CC1)C(=O)O)C(=O)[O-],"122706785",507,"ROUGH POSE REFINE FAILED",59.39,,,,,,,,,,,,,,
O=C([O-])CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@H]1CC[C@@H](CNC(=O)CN2CC[N@H+](CC(=O)[O-])CC[NH+](CC(=O)[O-])CC[N@@H+](CC(=O)[O-])CC2)CC1)C(=O)O)C(=O)[O-],"122706785",508,"ROUGH POSE REFINE FAILED",96.25,,,,,,,,,,,,,,
O=C([O-])CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@H]1CC[C@@H](CNC(=O)CN2CC[N@@H+](CC(=O)[O-])CC[NH+](CC(=O)[O-])CC[N@H+](CC(=O)[O-])CC2)CC1)C(=O)O)C(=O)[O-],"122706785",509,"NO GOOD POSES FOUND",72.23,,,,,,,,,,,,,,
O=C([O-])CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@H]1CC[C@@H](CNC(=O)CN2CC[N@@H+](CC(=O)[O-])CC[NH+](CC(=O)[O-])CC[N@@H+](CC(=O)[O-])CC2)CC1)C(=O)O)C(=O)[O-],"122706785",510,"ROUGH POSE REFINE FAILED",59.37,,,,,,,,,,,,,,
NC(=O)CC[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@H](CCCC[NH3+])C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC1=O,"53477739",511,"NO POSES STORED FOR LIGAND",34.73,,,,,,,,,,,,,,
NC(=O)CC[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCC[NH3+])C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC1=O,"53477739",512,"NO POSES STORED FOR LIGAND",33.42,,,,,,,,,,,,,,
NC(=O)CC[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H]([NH3+])CSSC[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@H](CCCC[NH3+])C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC1=O,"53477739",513,"GRID-ENERGY MIN FAILED",18.59,,,,,,,,,,,,,,
NC(=O)CC[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H]([NH3+])CSSC[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCC[NH3+])C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC1=O,"53477739",514,"NO POSES STORED FOR LIGAND",31.59,,,,,,,,,,,,,,
COC(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1ccc([C@@H]2CC[C@@H](c3ccc(NC(=O)[C@@H]4CCCN4C(=O)[C@@H](NC(=O)OC)C(C)C)cc3)N2c2ccc(C(C)(C)C)cc2)cc1)C(C)C,"54767916",538,"NO GOOD POSES FOUND",28.36,,,,,,,,,,,,,,
CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O,"468595",567,"NO GOOD POSES FOUND",15.78,,,,,,,,,,,,,,
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c([O-])c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,"135398735",581,"ROUGH POSE REFINE FAILED",3.56,,,,,,,,,,,,,,
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CC[NH+](C)CC5)c([O-])c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,"135398735",582,"ROUGH POSE REFINE FAILED",1.09,,,,,,,,,,,,,,
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c([O-])c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,"135398735",583,"ROUGH POSE REFINE FAILED",3.49,,,,,,,,,,,,,,
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,"135398735",584,"GRID-ENERGY MIN FAILED",10.49,,,,,,,,,,,,,,
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c([O-])c(c(/C=N/N5CC[NH+](C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,"135398735",585,"ROUGH POSE REFINE FAILED",1.12,,,,,,,,,,,,,,
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c([O-])c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,"135398735",586,"ROUGH POSE REFINE FAILED",4.55,,,,,,,,,,,,,,
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CC[NH+](C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,"135398735",587,"ROUGH POSE REFINE FAILED",3.47,,,,,,,,,,,,,,
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/[NH+]5CCN(C)CC5)c([O-])c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,"135398735",588,"NO GOOD POSES FOUND",7.72,,,,,,,,,,,,,,
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c([O-])c4c(O)c(c(/C=N/N5CCN(C)CC5)c([O-])c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,"135398735",589,"ROUGH POSE REFINE FAILED",3.51,,,,,,,,,,,,,,
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CC[NH+](C6CCCC6)CC5)c([O-])c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,"135403821",590,"NO GOOD POSES FOUND",5.1,,,,,,,,,,,,,,
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C6CCCC6)CC5)c([O-])c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,"135403821",591,"ROUGH POSE REFINE FAILED",3.08,,,,,,,,,,,,,,
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c([O-])c(c(/C=N/N5CC[NH+](C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,"135403821",592,"ROUGH POSE REFINE FAILED",5.73,,,,,,,,,,,,,,
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c([O-])c(c(/C=N/N5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,"135403821",593,"ROUGH POSE REFINE FAILED",5.21,,,,,,,,,,,,,,
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CC[NH+](C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,"135403821",594,"ROUGH POSE REFINE FAILED",7.42,,,,,,,,,,,,,,
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,"135403821",595,"NO GOOD POSES FOUND",7.9,,,,,,,,,,,,,,
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c([O-])c4c(O)c(c(/C=N/N5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,"135403821",596,"ROUGH POSE REFINE FAILED",5.18,,,,,,,,,,,,,,
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c([O-])c4c(O)c(c(/C=N/N5CC[NH+](C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,"135403821",597,"ROUGH POSE REFINE FAILED",3.08,,,,,,,,,,,,,,
CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C\C=C\C=C\1C,"5284616",610,"GRID-ENERGY MIN FAILED",34.37,,,,,,,,,,,,,,
CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H]([NH+](C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O[C@H]2CC[C@H]([NH+](C)C)[C@@H](C)O2)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1O,"5289394",615,"NO POSES STORED FOR LIGAND",4.91,,,,,,,,,,,,,,
CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O[C@H]2CC[C@H]([NH+](C)C)[C@@H](C)O2)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1O,"5289394",616,"NO GOOD POSES FOUND",6.31,,,,,,,,,,,,,,
CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H]([NH+](C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O[C@H]2CC[C@H](N(C)C)[C@@H](C)O2)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1O,"5289394",617,"GRID-ENERGY MIN FAILED",6.11,,,,,,,,,,,,,,
CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O[C@H]2CC[C@H](N(C)C)[C@@H](C)O2)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1O,"5289394",618,"GRID-ENERGY MIN FAILED",10.75,,,,,,,,,,,,,,
CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OC(=O)C(C)(CO)CO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C\C=C\C=C\1C,"6918289",621,"GRID-ENERGY MIN FAILED",24.85,,,,,,,,,,,,,,
NC(=[NH2+])NCCC[C@@H](NC(=O)[C@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](N)C(=O)N[C@H](Cc2ccc(O)cc2)C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@H](CCC(N)=O)C(=O)N[C@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,"11979316",636,"GRID-ENERGY MIN FAILED",35.66,,,,,,,,,,,,,,
NC(=[NH2+])NCCC[C@@H](NC(=O)[C@H]1CCCN1C(=O)[C@@H]1CSSC[C@H]([NH3+])C(=O)N[C@H](Cc2ccc(O)cc2)C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@H](CCC(N)=O)C(=O)N[C@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,"11979316",637,"ROUGH POSE REFINE FAILED",32.82,,,,,,,,,,,,,,
CC1(C)CCC(C[NH+]2CCN(c3ccc(C(=O)[N-]S(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,"49846579",638,"NO GOOD POSES FOUND",6.1,,,,,,,,,,,,,,
CC1(C)CCC(CN2CCN(c3ccc(C(=O)[N-]S(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,"49846579",639,"GRID-ENERGY MIN FAILED",10.23,,,,,,,,,,,,,,
